Година на улова;Месец на улова;Място на разтоварване;Вид риба;Дължина;Дата;Общо улов[кг];Средено за деклар.[кг];Брой декларации;
2013;10;Созопол;Рапан ;6.3;26.10.2013;752;752;1;
2013;10;Созопол;Сафрид ;7.3;26.10.2013;3;3;1;
2013;10;Созопол;Сафрид ;11.2;26.10.2013;10;10;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);23.75;26.10.2013;3400;3400;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;26.10.2013;4674;1558;3;
2013;10;Созопол;Попчета;7.3;27.10.2013;4;4;1;
2013;10;Созопол;Рапан ;6;27.10.2013;420;420;1;
2013;10;Созопол;Рапан ;6.3;27.10.2013;675;337.5;2;
2013;10;Созопол;Рапан ;9.1;27.10.2013;625;625;1;
2013;10;Созопол;Сафрид ;11.2;27.10.2013;7;7;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);22.5;27.10.2013;660;660;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);23.75;27.10.2013;345;345;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;27.10.2013;6091;1522.75;4;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);22.5;28.10.2013;2040;2040;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);23.75;28.10.2013;945;945;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;28.10.2013;5331;1777;3;
2013;10;Созопол;Рапан ;8;29.10.2013;350;350;1;
2013;10;Созопол;Сафрид ;16.5;29.10.2013;42;42;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);22.5;29.10.2013;1210;1210;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);23.75;29.10.2013;1200;1200;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;29.10.2013;7010;1752.5;4;
2013;10;Созопол;Черноморска барбуня ;16.5;29.10.2013;950;950;1;
2013;10;Созопол;Черноморска барбуня ;25;29.10.2013;900;900;1;
2013;10;Созопол;Лефер ;22.5;30.10.2013;10;10;1;
2013;10;Созопол;Морска лисица ;25;30.10.2013;5;5;1;
2013;10;Созопол;Сафрид ;6;30.10.2013;1;1;1;
2013;10;Созопол;Сафрид ;11.2;30.10.2013;8;8;1;
2013;10;Созопол;Сафрид ;22.5;30.10.2013;20;20;1;
2013;10;Созопол;Сафрид ;25;30.10.2013;20;20;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);22.5;30.10.2013;2320;2320;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);23.75;30.10.2013;725;725;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;30.10.2013;5266;1316.5;4;
2013;10;Созопол;Черноморска барбуня ;16.5;30.10.2013;930;930;1;
2013;10;Созопол;Черноморска барбуня ;22.5;30.10.2013;1100;1100;1;
2013;10;Созопол;Черноморска барбуня ;25;30.10.2013;1100;1100;1;
2013;10;Созопол;Сафрид ;6.2;31.10.2013;1;1;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);22.5;31.10.2013;70;70;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);25.45;31.10.2013;3040;3040;1;
2013;10;Созопол;Цаца (копърка, трицона, шпрот);25.5;31.10.2013;10657;2664.25;4;
2013;11;Созопол;Попчета;6.65;01.11.2013;5;5;1;
2013;11;Созопол;Сафрид ;6.2;01.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;18;01.11.2013;50;50;1;
2013;11;Созопол;Сафрид ;25.45;01.11.2013;100;100;1;
2013;11;Созопол;Черноморска барбуня ;25.45;01.11.2013;50;50;1;
2013;11;Созопол;Попчета;6.65;02.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;11.2;02.11.2013;5;5;1;
2013;11;Созопол;Зарган ;6.1;03.11.2013;3;3;1;
2013;11;Созопол;Попчета;6.65;03.11.2013;3;3;1;
2013;11;Созопол;Попчета;7.25;03.11.2013;4;4;1;
2013;11;Созопол;Рапан ;7.26;03.11.2013;630;630;1;
2013;11;Созопол;Сафрид ;4.5;03.11.2013;4;4;1;
2013;11;Созопол;Сафрид ;11.2;03.11.2013;10;10;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);22.5;03.11.2013;700;700;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);23.75;03.11.2013;1300;1300;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;03.11.2013;2430;2430;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;03.11.2013;4101;1025.25;4;
2013;11;Созопол;Попчета;7.25;04.11.2013;2.5;2.5;1;
2013;11;Созопол;Сафрид ;6;04.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;6.1;04.11.2013;4;4;1;
2013;11;Созопол;Сафрид ;6.65;04.11.2013;6;6;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);23.75;04.11.2013;875;875;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;04.11.2013;960;960;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;04.11.2013;1520;760;2;
2013;11;Созопол;Попчета;7.25;05.11.2013;1;1;1;
2013;11;Созопол;Сафрид ;6;05.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;6.56;05.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;6.85;05.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;7.45;05.11.2013;5;5;1;
2013;11;Созопол;Лефер ;6.2;06.11.2013;3;3;1;
2013;11;Созопол;Лефер ;6.85;06.11.2013;3;3;1;
2013;11;Созопол;Паламуд;8.1;06.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;6.2;06.11.2013;2;2;1;
2013;11;Созопол;Попчета;6.85;07.11.2013;7;7;1;
2013;11;Созопол;Попчета;7.5;07.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;6.09;07.11.2013;3;3;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);22.5;07.11.2013;1900;1900;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);23.75;07.11.2013;3400;3400;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;07.11.2013;3470;3470;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;07.11.2013;14226;4742;3;
2013;11;Созопол;Черна морска мида;7.3;07.11.2013;6;6;1;
2013;11;Созопол;Обикновени скариди;7.3;08.11.2013;1;1;1;
2013;11;Созопол;Рапан ;6.3;08.11.2013;90;90;1;
2013;11;Созопол;Рапан ;7.2;08.11.2013;100;100;1;
2013;11;Созопол;Сафрид ;6.56;08.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;6.85;08.11.2013;4;4;1;
2013;11;Созопол;Сафрид ;7.3;08.11.2013;4;4;1;
2013;11;Созопол;Сафрид ;11.2;08.11.2013;8;8;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);22.5;08.11.2013;1910;1910;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);23.75;08.11.2013;500;500;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;08.11.2013;4650;4650;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;08.11.2013;14103;3525.75;4;
2013;11;Созопол;Попчета;6.85;09.11.2013;4;4;1;
2013;11;Созопол;Попчета;7.3;09.11.2013;4;4;1;
2013;11;Созопол;Попчета;7.4;09.11.2013;4;4;1;
2013;11;Созопол;Сафрид ;7.25;09.11.2013;4.5;2.25;2;
2013;11;Созопол;Сафрид ;7.3;09.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;7.4;09.11.2013;4;4;1;
2013;11;Созопол;Сафрид ;11.2;09.11.2013;9;9;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);22.5;09.11.2013;1660;1660;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);23.75;09.11.2013;1245;1245;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;09.11.2013;1880;1880;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;09.11.2013;5557;1389.25;4;
2013;11;Созопол;Паламуд;8.1;10.11.2013;3;3;1;
2013;11;Созопол;Попчета;7.25;10.11.2013;3;3;1;
2013;11;Созопол;Рапан ;6.3;10.11.2013;865;865;1;
2013;11;Созопол;Сафрид ;7.3;10.11.2013;5.2;2.6;2;
2013;11;Созопол;Сафрид ;7.4;10.11.2013;3;3;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;10.11.2013;2070;2070;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;10.11.2013;17161;4290.25;4;
2013;11;Созопол;Черноморска барбуня ;7.4;10.11.2013;5;5;1;
2013;11;Созопол;Лефер ;8.2;11.11.2013;2;2;1;
2013;11;Созопол;Попчета;6.85;11.11.2013;3;3;1;
2013;11;Созопол;Рапан ;8.16;11.11.2013;30;30;1;
2013;11;Созопол;Сафрид ;6;11.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;6.1;11.11.2013;4;4;1;
2013;11;Созопол;Сафрид ;7.25;11.11.2013;2.5;2.5;1;
2013;11;Созопол;Сафрид ;7.3;11.11.2013;3.8;3.8;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);22.5;11.11.2013;640;640;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;11.11.2013;1320;1320;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;11.11.2013;13367;3341.75;4;
2013;11;Созопол;Лефер ;6.1;12.11.2013;5;5;1;
2013;11;Созопол;Сафрид ;4.65;12.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;6.2;12.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;6.9;12.11.2013;5;5;1;
2013;11;Созопол;Сафрид ;7.45;12.11.2013;6;6;1;
2013;11;Созопол;Сафрид ;8.2;12.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;22.5;12.11.2013;100;100;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;12.11.2013;200;200;1;
2013;11;Созопол;Сафрид ;4.65;13.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;6.2;13.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;7;13.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;7;14.11.2013;1;1;1;
2013;11;Созопол;Лефер ;17.3;17.11.2013;30;30;1;
2013;11;Созопол;Лефер ;25.5;17.11.2013;1500;1500;1;
2013;11;Созопол;Паламуд;8.1;17.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;6.2;17.11.2013;40;40;1;
2013;11;Созопол;Сафрид ;6.85;17.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;11.2;17.11.2013;10;10;1;
2013;11;Созопол;Сафрид ;17.3;17.11.2013;50;50;1;
2013;11;Созопол;Сафрид ;18;17.11.2013;110;110;1;
2013;11;Созопол;Сафрид ;23.75;17.11.2013;50;50;1;
2013;11;Созопол;Сафрид ;25.5;17.11.2013;505;505;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;17.11.2013;3440;3440;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;17.11.2013;1200;1200;1;
2013;11;Созопол;Лефер ;22.5;18.11.2013;15;15;1;
2013;11;Созопол;Лефер ;25.5;18.11.2013;1200;1200;1;
2013;11;Созопол;Сафрид ;6.09;18.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;6.2;18.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;22.5;18.11.2013;100;100;1;
2013;11;Созопол;Сафрид ;25.45;18.11.2013;100;100;1;
2013;11;Созопол;Сафрид ;25.5;18.11.2013;172;86;2;
2013;11;Созопол;Лефер ;6.2;19.11.2013;1;1;1;
2013;11;Созопол;Паламуд;8.1;19.11.2013;2;2;1;
2013;11;Созопол;Попчета;6.85;19.11.2013;3;3;1;
2013;11;Созопол;Рапан ;5.4;19.11.2013;390;390;1;
2013;11;Созопол;Рапан ;7.26;19.11.2013;340;340;1;
2013;11;Созопол;Сафрид ;6;19.11.2013;1;1;1;
2013;11;Созопол;Сафрид ;6.2;19.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;22.5;19.11.2013;100;100;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);23.75;19.11.2013;845;845;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;19.11.2013;9137;4568.5;2;
2013;11;Созопол;Попчета;6.85;20.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;6;20.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;6.2;20.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;18;20.11.2013;12;12;1;
2013;11;Созопол;Сафрид ;23.75;20.11.2013;295;295;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);22.5;20.11.2013;1360;1360;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;20.11.2013;1940;1940;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;20.11.2013;2200;2200;1;
2013;11;Созопол;Рапан ;5.4;21.11.2013;230;230;1;
2013;11;Созопол;Рапан ;7.2;21.11.2013;120;120;1;
2013;11;Созопол;Сафрид ;17.3;21.11.2013;40;40;1;
2013;11;Созопол;Сафрид ;18;21.11.2013;160;160;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);22.5;21.11.2013;740;740;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);23.75;21.11.2013;2950;2950;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;21.11.2013;2030;2030;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;21.11.2013;4050;2025;2;
2013;11;Созопол;Сафрид ;17.3;22.11.2013;45;45;1;
2013;11;Созопол;Сафрид ;18;22.11.2013;60;60;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);22.5;22.11.2013;1110;1110;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;22.11.2013;1070;1070;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;22.11.2013;3590;1795;2;
2013;11;Созопол;Попчета;4.5;23.11.2013;8;8;1;
2013;11;Созопол;Рапан ;6;23.11.2013;318;318;1;
2013;11;Созопол;Сафрид ;6.2;23.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;6.85;23.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;17.3;23.11.2013;20;20;1;
2013;11;Созопол;Сафрид ;18;23.11.2013;5;5;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;23.11.2013;1400;1400;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;23.11.2013;2751;1375.5;2;
2013;11;Созопол;Черноморска барбуня ;14.95;23.11.2013;209;209;1;
2013;11;Созопол;Черноморска барбуня ;21.1;23.11.2013;300;300;1;
2013;11;Созопол;Черноморски меджид;21.1;23.11.2013;120;120;1;
2013;11;Созопол;Попчета;6.85;24.11.2013;3;3;1;
2013;11;Созопол;Сафрид ;5.75;24.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;7.45;24.11.2013;5;5;1;
2013;11;Созопол;Черноморска барбуня ;14.95;24.11.2013;321;321;1;
2013;11;Созопол;Черноморска барбуня ;21.1;24.11.2013;610;610;1;
2013;11;Созопол;Черноморски меджид;21.1;24.11.2013;340;340;1;
2013;11;Созопол;Лефер ;7;25.11.2013;6;6;1;
2013;11;Созопол;Попчета;7.45;25.11.2013;6;6;1;
2013;11;Созопол;Сафрид ;5.75;25.11.2013;3;3;1;
2013;11;Созопол;Зарган ;7;26.11.2013;5;5;1;
2013;11;Созопол;Сафрид ;6.2;26.11.2013;2;2;1;
2013;11;Созопол;Лефер ;7;27.11.2013;2;2;1;
2013;11;Созопол;Лефер ;8.84;27.11.2013;5;5;1;
2013;11;Созопол;Лефер ;7;28.11.2013;3;3;1;
2013;11;Созопол;Лефер ;8.84;28.11.2013;6;6;1;
2013;11;Созопол;Лефер ;6.1;29.11.2013;2;2;1;
2013;11;Созопол;Сафрид ;7.1;29.11.2013;2;2;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);22.5;29.11.2013;110;110;1;
2013;11;Созопол;Зарган ;7;30.11.2013;4;4;1;
2013;11;Созопол;Сафрид ;7.25;30.11.2013;1.5;1.5;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);22.5;30.11.2013;230;230;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.45;30.11.2013;300;300;1;
2013;11;Созопол;Цаца (копърка, трицона, шпрот);25.5;30.11.2013;1460;486.67;3;
2013;11;Созопол;Черноморска барбуня ;13.85;30.11.2013;800;800;1;
2013;11;Созопол;Черноморска барбуня ;14.95;30.11.2013;206;206;1;
2013;11;Созопол;Черноморска барбуня ;21.1;30.11.2013;430;430;1;
2013;11;Созопол;Черноморски меджид;21.1;30.11.2013;200;200;1;
2013;12;Созопол;Зарган ;7;01.12.2013;8;8;1;
2013;12;Созопол;Лефер ;6.1;01.12.2013;5;5;1;
2013;12;Созопол;Попчета;7.25;01.12.2013;3;3;1;
2013;12;Созопол;Цаца (копърка, трицона, шпрот);22.5;01.12.2013;820;820;1;
2013;12;Созопол;Цаца (копърка, трицона, шпрот);25.45;01.12.2013;600;600;1;
2013;12;Созопол;Цаца (копърка, трицона, шпрот);25.5;01.12.2013;1587;529;3;
2013;12;Созопол;Черноморска барбуня ;13.85;01.12.2013;325;325;1;
